la,ld,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,app,asexp,rsexp,asawr,rsawr,defect
10,6,4,1,0.9641447495639976,1.0,0.29859953703703707,2.0,0,30.0,5.333032407407408,3.0,201.0,939.0,0.0219112702028419,0.1019633365874823,False
12,0,1,1,0.0,1.0,0.823587962962963,1.0,0,8.0,11.636215277777778,2.0,202.0,500.0,0.0220173535791757,0.0543383947939262,False
0,455,1,1,0.230066470456235,1.0,49.001759259259266,7.0,0,0.0,0.0,4.0,106.0,259.0,0.0116039475111159,0.0281965079709359,False
0,6,2,2,0.920619835714305,1.0,7.1880092592592595,3.0,0,13.0,79.80225694444444,3.0,479.0,1104.0,0.0436046511627907,0.1003815406976744,False
77,11,4,2,0.4628768544490631,6.0,7.346898148148148,12.0,0,10.0,1.95,2.0,480.0,872.0,0.0436915251158143,0.0792987555636297,False
12,8,2,1,0.9927744539878084,1.0,1.1957523148148148,1.0,0,6.0,0.9858680555555556,2.0,254.0,401.0,0.0629474203900271,0.0992347568501604,False
0,4,4,1,1.0,1.0,0.31895833333333334,3.0,0,2.0,188.99648148148148,1.0,6.0,24.0,0.1186440677966101,0.423728813559322,False
22,13,4,2,0.5729054662035769,3.0,13.890335648148147,3.0,1,38.0,1.2173726851851852,1.0,237.0,237.0,0.0216147488874761,0.0216147488874761,False
111,7,3,2,0.6788200633270369,8.0,48.76535879629629,14.0,0,24.0,36.07755208333334,3.0,217.0,2009.0,0.0197965855430439,0.1825281511078823,False
7,5,1,1,0.0,1.0,1.1197916666666667,2.0,0,15.0,2.1025578703703705,3.0,83.0,321.0,0.0091047040971168,0.0349013657056145,True
1,1,1,1,0.0,1.0,1.0217361111111112,1.0,0,5.0,0.19434027777777776,2.0,424.0,600.0,0.0460604746938333,0.065134930096456,False
1,1,1,1,0.0,1.0,0.6868055555555556,10.0,0,1.0,197.22966435185185,3.0,8.0,91.0,0.0212765957446808,0.2174940898345153,False
0,2,1,1,0.0,1.0,12.025416666666667,4.0,0,6.0,13.049050925925926,3.0,27.0,847.0,0.0030342436064152,0.0918942349371478,False
11,5,1,1,0.8112781244591328,2.0,0.644375,4.0,0,17.0,89.5042361111111,3.0,1166.0,2562.0,0.1264492361035865,0.2777115613825983,True
20,20,1,1,0.4689955935892812,2.0,0.6334606481481482,4.0,0,4.0,148.86092592592593,3.0,1167.0,2563.0,0.1265438786565547,0.2777898158179848,False
74,7,3,2,0.8484371927594787,2.0,7.121377314814815,2.0,0,10.0,1.924398148148148,2.0,481.0,655.0,0.0437465964784897,0.0595389362860773,False
6,6,1,1,0.0,2.0,0.6334606481481482,4.0,0,8.0,107.7033912037037,3.0,1168.0,2564.0,0.1266247833622183,0.2778379549393414,False
3,3,1,1,0.0,2.0,0.6334606481481482,4.0,0,9.0,75.13243055555556,3.0,1169.0,2565.0,0.1267193761507635,0.2779161702588541,False
26,0,2,2,0.9957274520849256,1.0,19.398113425925924,5.0,0,2.0,10.049965277777778,2.0,80.0,106.0,0.0087359792924935,0.0115401207937877,False
6,1,2,2,0.863120568566631,1.0,6.912754629629629,1.0,0,17.0,1.8775578703703706,2.0,482.0,656.0,0.0438214480130647,0.0596080566140446,False
1,2,1,1,0.0,1.0,0.598599537037037,5.0,0,36.0,1.2091898148148148,3.0,1170.0,2206.0,0.1267864876569943,0.2389562581203984,False
463,339,2,2,0.3897836201306494,5.0,5.593344907407407,18.0,0,11.0,56.86113811728395,2.0,202.0,1000.0,0.0184143686502177,0.0908018867924528,False
16,16,2,1,1.0,1.0,5.811782407407407,5.0,0,8.0,39.191880787037036,2.0,193.0,302.0,0.0210002164970772,0.0327993072093526,False
1119,0,1,1,0.6457609306764156,12.0,230.2020138888889,20.0,0,0.0,0.0,3.0,0.0,0.0,0.027027027027027,0.027027027027027,True
15,43,1,1,0.9830780526284942,1.0,0.9234722222222222,4.0,0,13.0,7.019247685185185,3.0,202.0,1549.0,0.0219720748998809,0.1677670743586968,False
45,45,1,1,0.9967916319816366,3.0,13.696828703703703,5.0,0,5.0,30.242094907407406,1.0,2.0,798.0,0.0003246753246753,0.0864718614718614,False
1,1,1,1,0.0,1.0,0.11922453703703705,1.0,0,2.0,197.70438657407408,2.0,115.0,966.0,0.0285925560759181,0.2383534631501109,False
3,9,1,1,0.0,1.0,18.059444444444445,1.0,0,3.0,28.87097222222222,2.0,356.0,858.0,0.0386321826642138,0.0929553078671139,False
10,3,1,1,0.7793498372920851,1.0,0.20576388888888889,1.0,0,3.0,0.8373379629629629,2.0,76.0,473.0,0.0083315299718675,0.0512876000865613,False
1,47,23,2,0.0405000535297871,5.0,1.3084606481481482,3.0,1,4.0,18.423684764309765,1.0,41.0,41.0,0.0990566037735849,0.0990566037735849,False
251,191,6,3,0.8619527516417312,5.0,17.883275462962963,8.0,0,30.0,2.7796872032288698,2.0,154.0,264.0,0.0136901607489842,0.0234057586998763,False
8,0,1,1,0.0,1.0,0.27439814814814817,3.0,0,14.0,0.06575231481481482,1.0,151.0,0.0,0.0374476472037447,0.0002463661000246,False
7,4,1,1,0.0,2.0,11.477962962962962,8.0,0,5.0,65.75570601851852,2.0,28.0,1232.0,0.0031371700562527,0.1333838165296408,False
13,1,2,2,0.5916727785823275,8.0,21.01230324074074,16.0,0,7.0,23.797233796296297,2.0,0.0,2519.0,9.062896501721952e-05,0.2283849918433931,True
1,0,1,1,0.0,1.0,0.17443287037037036,3.0,0,15.0,13.935104166666667,1.0,8.0,150.0,0.0009733939000648,0.0163313865455332,False
37,7,1,1,0.0,13.0,5.930150462962963,23.0,0,7.0,13.985601851851852,1.0,71.0,148.0,0.0077863090732129,0.0161133340542878,False
9,0,1,1,0.0,1.0,54.11781250000001,3.0,0,38.0,1.9513194444444444,1.0,224.0,21.0,0.0243295847750865,0.002378892733564,True
32,1,2,2,0.3298460702071463,2.0,1.3976273148148148,1.0,0,10.0,3.1352083333333334,2.0,483.0,674.0,0.0438485232832034,0.0611523826780213,False
2,0,1,1,0.0,1.0,4.645844907407407,1.0,0,12.0,45.08768518518519,2.0,40.0,315.0,0.0044324324324324,0.0341621621621621,False
1,1,1,1,0.0,2.0,1.909872685185185,3.0,0,38.0,1.694513888888889,3.0,96.0,99.0,0.2474489795918367,0.2551020408163265,False
1,1,1,1,0.0,1.0,14.113680555555556,5.0,0,5.0,73.55064814814814,2.0,206.0,987.0,0.0223759593557453,0.1067992649443303,False
5,4,1,1,0.7642045065086203,2.0,1.130486111111111,2.0,0,8.0,53.6267650462963,2.0,223.0,227.0,0.9294605809128632,0.946058091286307,False
21,21,1,1,0.0,2.0,1.130474537037037,2.0,0,5.0,0.0005671296296296296,2.0,224.0,228.0,0.9297520661157024,0.9462809917355371,False
43,49,1,1,0.1510969705171136,2.0,1.130462962962963,2.0,0,8.0,0.10574652777777778,2.0,225.0,229.0,0.9300411522633744,0.9465020576131687,False
21,46,2,1,0.6474417507765082,2.0,1.130462962962963,2.0,0,18.0,0.0061574074074074074,2.0,226.0,230.0,0.930327868852459,0.9467213114754098,False
12,3,2,1,0.4415516705081735,4.0,32.982569444444444,3.0,0,8.0,16.655474537037037,1.0,295.0,391.0,0.0319930825767401,0.0423692174664937,False
515,499,1,1,0.4953179226926479,3.0,5.965104166666666,1.0,0,25.0,92.03212962962964,2.0,203.0,746.0,0.0220469037069058,0.0807305738679347,True
4,4,1,1,0.0,2.0,3.322824074074074,5.0,0,6.0,35.65278935185185,1.0,191.0,26.0,0.0207477847417333,0.0029176572293062,False
1,1,5,1,0.0,7.0,122.78432870370371,16.0,0,1.0,8.62503215020576,3.0,42.0,4.0,0.1011764705882353,0.0117647058823529,False
1,1,1,1,0.0,1.0,0.23104166666666667,2.0,0,4.0,17.74943287037037,2.0,31.0,1790.0,0.0034575904916261,0.1935170178282009,False
11,11,1,1,0.0,5.0,3.8601620370370373,9.0,0,11.0,13.955324074074076,2.0,32.0,1652.0,0.0035652549697493,0.1785868625756266,False
3,0,1,1,0.0,1.0,6.69630787037037,1.0,0,11.0,9.078043981481482,2.0,296.0,440.0,0.0320838284541428,0.0476396240682726,False
2,7,1,1,0.0,1.0,0.2838773148148148,3.0,0,2.0,3.808611111111111,2.0,1175.0,1439.0,0.1270252754374595,0.1555411535968891,False
3,3,1,1,0.0,1.0,0.2840509259259259,3.0,0,3.0,3.8114814814814815,2.0,1176.0,1440.0,0.1271195593476617,0.1556323577060157,False
2,0,1,1,0.0,1.0,2.8601157407407407,2.0,0,0.0,0.0,3.0,425.0,881.0,0.0460043196544276,0.0952483801295896,False
3,3,1,1,0.0,1.0,3.477199074074074,4.0,0,5.0,3.9047569444444448,2.0,41.0,1216.0,0.0045351473922902,0.1314112946766008,False
7,8,1,1,0.0,1.0,1.7529861111111111,1.0,0,2.0,0.1313425925925926,2.0,1178.0,1501.0,0.1272943208810192,0.1621679982725113,False
124,4,3,2,0.5506167697144075,14.0,333.63493055555557,19.0,0,34.0,13.695458002645502,2.0,59.0,262.0,0.00542888165038,0.0237965979008324,False
14,8,1,1,0.0,1.0,13.794456018518519,5.0,0,7.0,7.993969907407408,3.0,1179.0,1585.0,0.1273747841105354,0.1712003454231433,False
97,53,1,1,0.81466466691846,10.0,5.358888888888889,20.0,0,29.0,31.400879629629628,2.0,208.0,1503.0,0.0225580140313005,0.1623313545601727,False
44,34,1,1,0.0,4.0,59.69706018518519,3.0,0,2.0,0.050381944444444444,2.0,1181.0,1504.0,0.12756313403842,0.1624217569609324,False
103,103,4,1,0.7377529202506299,1.0,40.61927083333333,5.0,0,23.0,4.6770910493827165,2.0,1182.0,1309.0,0.1276572785151613,0.1413618215172116,False
55,4,2,1,0.8541539551316176,6.0,24.801990740740738,15.0,0,6.0,54.391359953703706,1.0,1.0,70.0,0.0004922471080482,0.0174747723357125,False
26,4,2,2,0.9480782435939056,1.0,0.2562847222222222,1.0,0,3.0,164.76214699074075,2.0,484.0,882.0,0.043859649122807,0.0798516910833785,False
2,2,1,1,0.0,1.0,0.643287037037037,4.0,0,5.0,32.16231481481481,2.0,259.0,763.0,0.0280504908835904,0.0824252885963965,False
0,2,1,1,1.0,1.0,1.013738425925926,2.0,0,7.0,25.30365740740741,1.0,209.0,1183.0,0.0226537216828478,0.1277238403451995,False
361,0,1,1,0.5729567591678727,19.0,159.04674768518518,13.0,0,0.0,0.0,3.0,149.0,543.0,0.0161794844137633,0.0586775968072484,False
32,6,1,1,0.5493450969352244,9.0,33.493287037037035,11.0,0,12.0,3.5063695987654317,2.0,1184.0,1844.0,0.1278041415012942,0.1989861949956859,False
13,7,1,1,0.9927744539878084,3.0,33.49329861111111,4.0,0,11.0,0.06436342592592594,2.0,1185.0,1509.0,0.1278981990725763,0.1628383478917286,False
2,2,1,1,0.0,3.0,33.49329861111111,6.0,0,7.0,0.011956018518518519,3.0,1186.0,1593.0,0.1279922363597153,0.1718783696355402,False
0,5,1,1,0.0,9.0,33.49329861111111,11.0,0,7.0,0.026747685185185183,3.0,1187.0,2142.0,0.1280862533692722,0.2310512129380054,False
1,1,1,1,0.0,9.0,33.493287037037035,15.0,0,7.0,0.025532407407407406,3.0,1188.0,2143.0,0.1281802501078051,0.2311341095299698,False
7,4,1,1,0.0,9.0,33.493287037037035,11.0,0,7.0,0.027719907407407405,3.0,1189.0,2144.0,0.1282742265818691,0.231216988250512,False
9,0,1,1,0.0,9.0,33.493287037037035,16.0,0,9.0,0.10934027777777777,3.0,1190.0,2145.0,0.1283681827980168,0.2312998491054106,False
43,27,1,1,0.4644377081234364,9.0,33.49329861111111,13.0,0,13.0,0.011354166666666667,2.0,1191.0,1851.0,0.1284621187627977,0.1995904731113266,False
38,12,1,1,0.7515090682546729,6.0,39.94892361111111,6.0,0,7.0,6.033792438271605,2.0,1192.0,1516.0,0.1285560344827586,0.1634698275862069,True
2,2,1,1,0.0,8.0,32.75603009259259,13.0,0,8.0,0.06473379629629629,2.0,1193.0,1853.0,0.1286499299644435,0.1997629565779549,False
0,1,1,1,0.0,1.0,1.7072800925925924,1.0,0,3.0,200.4492824074074,2.0,1194.0,1518.0,0.1287438052143934,0.1636500754147813,False
19,0,1,1,0.0,2.0,11.056435185185185,4.0,0,38.0,2.328009259259259,2.0,26.0,107.0,0.0687022900763358,0.2748091603053435,False
25367,15776,274,5,0.8594171668656461,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
3,1,2,1,0.9463946303571862,1.0,1.5213425925925925,1.0,0,4.0,1.8498958333333333,2.0,1195.0,1855.0,0.1288376602391468,0.199935365722288,False
19,33,3,1,0.5120524822083503,2.0,12.863090277777777,4.0,0,13.0,0.010787037037037038,4.0,1196.0,2003.0,0.1289314950452391,0.2158552348125808,False
1,1,1,1,0.0,1.0,0.8301736111111112,4.0,0,7.0,13.49195601851852,3.0,414.0,1177.0,0.1020910209102091,0.2897908979089791,False
37,38,2,1,0.8690903662658354,2.0,1.3153472222222222,0.0,1,24.0,9.74420987654321,1.0,23.0,23.0,0.0025848142164781,0.0025848142164781,False
0,25,1,1,0.2422921890824148,1.0,11.435729166666667,1.0,0,13.0,16.481157407407405,2.0,297.0,441.0,0.0320913202670687,0.047598535429679,False
19,19,1,1,0.0,2.0,9.974571759259259,2.0,0,12.0,0.17879629629629631,2.0,298.0,442.0,0.0321955421557015,0.0477010875417249,False
66,0,3,2,0.9815687651721302,1.0,0.7739236111111111,1.0,0,11.0,4.974513888888889,2.0,507.0,932.0,0.0458525137647802,0.0842133766585431,False
2,2,1,1,1.0,1.0,0.6192708333333333,2.0,0,1.0,202.10292824074074,3.0,407.0,1327.0,0.0439229195823016,0.1429647970718053,False
2,277,1,1,0.0,4.0,101.59914351851852,9.0,0,10.0,27.03820601851852,3.0,16.0,1143.0,0.0018299246501614,0.1231431646932185,False
2,2,1,1,1.0,1.0,0.3690972222222222,2.0,0,1.0,202.14714120370368,3.0,13.0,47.0,0.0328638497652582,0.1126760563380281,False
4,4,1,1,1.0,1.0,0.37755787037037036,2.0,0,3.0,34.22881944444445,3.0,14.0,48.0,0.0351288056206089,0.1147540983606557,False
1,1,1,1,0.0,1.0,7.09412037037037,2.0,0,3.0,47.85702546296296,3.0,9.0,33.0,0.0253807106598984,0.0862944162436548,False
2,0,1,1,0.0,1.0,1.074224537037037,2.0,0,20.0,37.77436342592593,3.0,408.0,1329.0,0.0440210956839952,0.1431492842535787,False
31,1,3,2,0.5478948105177535,5.0,4.943923611111111,8.0,0,12.0,19.131311728395062,3.0,487.0,855.0,0.0440313994405846,0.0772354055761075,False
658,132,2,1,0.701635971738778,4.0,19.692083333333333,4.0,0,7.0,7.329340277777778,3.0,17.0,921.0,0.0044247787610619,0.2266470009832841,False
1,1,1,1,0.0,1.0,0.6096412037037037,6.0,0,6.0,2.930914351851852,2.0,2.0,361.0,0.0007372818874416,0.0889653477512902,False
381,381,3,1,0.0716697825982222,1.0,9.978020833333334,4.0,0,15.0,4.366331018518518,3.0,7.0,292.0,0.0019656019656019,0.0719901719901719,False
3,1,1,1,0.8112781244591328,1.0,18.271180555555556,8.0,0,1.0,202.35195601851854,2.0,6.0,815.0,0.0007532551382761,0.0878080275476164,False
2,2,2,1,1.0,2.0,8.008668981481481,1.0,0,14.0,48.01377314814815,2.0,187.0,407.0,0.0202281041532171,0.0438992898644286,False
1,1,1,1,0.0,2.0,38.68760416666667,5.0,0,0.0,0.0,1.0,32.0,80.0,0.0035502958579881,0.0087143625605164,False
2,2,1,1,0.0,3.0,0.6023726851851852,7.0,0,8.0,32.199895833333336,2.0,72.0,808.0,0.0078528399311531,0.0870266781411359,False
19,1,2,2,0.8112781244591328,3.0,2.004907407407407,2.0,0,12.0,14.23363425925926,2.0,488.0,667.0,0.0440898025426021,0.0602290145162744,False
0,8,1,1,0.0,1.0,9.929953703703704,6.0,0,1.0,38.301886574074075,2.0,213.0,989.0,0.0230157023015702,0.106474510647451,False
2,0,1,1,0.0,1.0,9.929953703703704,5.0,0,6.0,52.87765046296297,2.0,214.0,1380.0,0.0231207656737283,0.1485105925368319,False
6,6,1,1,0.0,1.0,0.574050925925926,2.0,0,5.0,26.391608796296296,1.0,60.0,12.0,0.0149803536345776,0.0031925343811394,False
357,426,7,3,0.7054736884576813,15.0,14.100891203703704,12.0,0,39.0,1.3934183582621082,2.0,222.0,342.0,0.0195802967775924,0.0301167793484941,False
36,1,2,2,0.4059770384755711,2.0,29.447488425925926,7.0,0,12.0,6.377528935185185,3.0,40.0,2641.0,0.0036950252343186,0.2381038211968277,False
5,3,1,1,0.0,1.0,0.10704861111111112,0.0,1,19.0,33.11895833333333,1.0,256.0,256.0,0.0630674846625766,0.0630674846625766,False
4,2,1,1,0.0,3.0,13.887314814814815,8.0,0,23.0,0.3081481481481481,2.0,81.0,393.0,0.0088153085357987,0.0423564824768866,False
25,1,3,2,0.7487368590694103,1.0,74.56756944444444,9.0,0,13.0,58.052218364197536,2.0,206.0,329.0,0.0186503288584557,0.0297324083250743,False
97,38,1,1,0.2623112196143366,1.0,0.927488425925926,2.0,0,21.0,19.48601273148148,3.0,38.0,1453.0,0.0041917454858125,0.1562768701633706,False
3,3,3,1,1.0,1.0,1.5087731481481483,2.0,0,14.0,102.16447530864197,3.0,1198.0,1621.0,0.1288554540569586,0.1743148844707146,False
0,26,1,1,0.0,1.0,0.8324305555555555,1.0,0,4.0,1.1477083333333333,2.0,257.0,405.0,0.0632818248712288,0.0995830267353446,False
1,1,1,1,0.0,1.0,0.3975231481481481,3.0,0,27.0,3.8809722222222223,2.0,1199.0,1524.0,0.1289490651192779,0.1638727702557489,False
3,3,1,1,1.0,2.0,1.5092824074074074,2.0,0,2.0,49.00648919753087,2.0,1200.0,1300.0,0.1290426560653271,0.139787256903406,False
6,0,1,1,0.0,5.0,7.2104282407407405,6.0,0,12.0,75.97528935185186,2.0,1201.0,1581.0,0.12913622690159,0.1699613235926085,False
5,2,1,1,0.0,1.0,9.978020833333334,3.0,0,9.0,5.368495370370371,3.0,82.0,586.0,0.0089161026963153,0.0630572564185197,False
37,3,2,2,0.8009234031106358,1.0,17.09980324074074,8.0,0,16.0,0.29413194444444446,2.0,85.0,720.0,0.0077428648599982,0.0649140181867291,False
0,6,1,1,0.9182958340544896,2.0,2.0312152777777777,3.0,0,13.0,82.42875,1.0,261.0,197.0,0.0281387606057351,0.0212651702287616,False
1,1,1,1,0.0,1.0,0.12125000000000001,1.0,0,2.0,203.4082175925926,2.0,3.0,28.0,0.0101010101010101,0.0732323232323232,False
1,0,1,1,0.0,1.0,0.12635416666666668,1.0,0,1.0,203.31515046296295,2.0,0.0,2.0,0.0023364485981308,0.0070093457943925,False
1,0,1,1,0.0,1.0,4.349942129629629,5.0,0,5.0,61.71901620370371,4.0,17.0,1706.0,0.0019329896907216,0.183311855670103,False
5,5,5,1,1.0,1.0,0.9205439814814814,3.0,0,2.0,203.30658564814814,1.0,1.0,17.0,0.0046620046620046,0.0419580419580419,False
0,367,3,1,0.8465975411938983,2.0,0.8462615740740741,2.0,0,1.0,203.42021990740741,1.0,17.0,31.0,0.1016949152542373,0.1807909604519774,False
6,0,1,1,0.0,1.0,2.943263888888889,10.0,0,3.0,25.286342592592593,3.0,1.0,230.0,0.0002147535702781,0.0248040373671212,False
2,1,1,1,0.0,1.0,0.8308912037037036,2.0,0,1.0,203.4370138888889,1.0,2.0,32.0,0.0168539325842696,0.1853932584269663,False
1,3,1,1,0.0,1.0,0.8601273148148149,3.0,0,4.0,120.1251388888889,1.0,916.0,294.0,0.0984539403049173,0.0316727506978741,False
1,8,1,1,0.7642045065086203,1.0,0.8601273148148149,3.0,0,9.0,70.90200231481482,1.0,917.0,295.0,0.0985507246376811,0.0317767042404723,False
1,0,1,1,0.0,3.0,0.8601273148148149,3.0,0,2.0,64.28403935185186,1.0,918.0,296.0,0.0986474881923572,0.0318806354658651,False
3,0,1,1,0.0,2.0,7.765347222222222,5.0,0,38.0,2.9683912037037037,3.0,98.0,110.0,0.2493702770780856,0.2795969773299748,False
139,138,4,2,0.9096583159481104,1.0,2.0788541666666664,0.0,1,29.0,3.4225982312440646,1.0,24.0,24.0,0.0022494151520604,0.0022494151520604,False
1,1,1,1,0.0,1.0,8.073194444444445,3.0,0,13.0,13.058587962962962,3.0,313.0,1234.0,0.0336982185018244,0.1325391714960292,False
141,3,10,1,0.8146333218598502,2.0,0.25570601851851854,3.0,0,80.0,3.215427879050926,1.0,111.0,297.0,0.0120184569159781,0.0319776800085846,False
0,0,1,1,0.0,1.0,9.199756944444443,2.0,0,4.0,14.295844907407407,2.0,84.0,346.0,0.0091201716738197,0.0372317596566523,False
4,2,1,1,0.0,1.0,0.2740162037037037,3.0,0,10.0,0.17287037037037037,2.0,262.0,278.0,0.0282158566677395,0.0299324106855487,False
71,27,4,2,0.7320717892324383,2.0,1.0922453703703703,2.0,0,10.0,0.6676421957671957,2.0,511.0,938.0,0.0460473064124471,0.0844500404712654,True
0,18,1,1,0.0,1.0,0.2703009259259259,3.0,0,4.0,13.879618055555556,2.0,263.0,279.0,0.0283170653223211,0.0300332510994315,False
1,1,1,1,0.0,2.0,2.1164583333333336,8.0,0,15.0,6.962719907407408,2.0,86.0,179.0,0.0093307593307593,0.0193050193050193,False
0,12,1,1,0.0,1.0,0.2670486111111111,3.0,0,31.0,7.008252314814815,2.0,264.0,280.0,0.0284182305630026,0.0301340482573726,False
2,2,1,1,0.0,1.0,0.2609606481481482,2.0,0,12.0,64.82564814814815,1.0,3.0,415.0,0.0009801519235481,0.1019358000490076,False
6,3,1,1,0.0,1.0,0.2514236111111111,5.0,0,2.0,204.16636574074073,1.0,61.0,140.0,0.0151886330230279,0.0345418912297893,False
8,3,1,1,0.6913698302025114,1.0,0.4720486111111111,6.0,0,9.0,53.02268132716049,2.0,662.0,719.0,0.0710915719493888,0.07720351704911,False
60,5,1,1,0.1146755053361467,7.0,5.77037037037037,5.0,0,7.0,29.90903935185185,2.0,137.0,231.0,0.563265306122449,0.946938775510204,False
7,0,2,1,0.72483409150576,4.0,225.9145949074074,5.0,0,10.0,12.86653935185185,3.0,579.0,1770.0,0.0621850541438833,0.18987884636003,False
0,2,1,1,0.0,1.0,0.9130324074074073,4.0,0,6.0,29.851006944444446,3.0,102.0,232.0,0.0110420240137221,0.0249785591766723,False
2,2,1,1,0.0,1.0,0.22792824074074072,4.0,0,3.0,0.024479166666666666,1.0,62.0,141.0,0.0154298310066127,0.0347783492530002,False
155,165,2,1,0.9971803988942642,1.0,0.22312500000000002,3.0,0,31.0,25.218252314814816,2.0,265.0,281.0,0.0285132382892057,0.0302283202915639,False
6,3,1,1,0.0,1.0,1.290497685185185,2.0,0,5.0,6.316655092592593,3.0,429.0,719.0,0.0460878885316184,0.0771704180064308,False
0,4,1,1,0.0,1.0,0.2132523148148148,3.0,0,6.0,4.901932870370371,2.0,266.0,282.0,0.0286142964312506,0.0303290108241346,False
54,74,1,1,0.2006223243127146,3.0,6.008368055555555,3.0,0,12.0,33.14539351851852,1.0,118.0,267.0,0.0127518216888126,0.0287183883411916,False
4,1,1,1,0.0,1.0,0.2132523148148148,1.0,0,29.0,4.908657407407407,2.0,268.0,930.0,0.0288224579449266,0.0997535626272366,False
3,0,1,1,0.0,1.0,0.2132523148148148,4.0,0,4.0,4.909027777777777,3.0,269.0,339.0,0.028926505249625,0.0364259695736018,False
2,34,1,1,0.0,1.0,2.382511574074074,9.0,0,9.0,1.800497685185185,2.0,10.0,770.0,0.001178361006963,0.0825923942153186,False
5,56,1,1,0.0,2.0,9.61494212962963,2.0,0,31.0,0.02486111111111111,3.0,270.0,569.0,0.0290274207369323,0.0610539845758354,False
13,2,2,2,0.9967916319816366,2.0,5.191099537037037,9.0,0,15.0,0.25016203703703704,3.0,349.0,1605.0,0.0314267756128221,0.1442040046691209,False
1,52,1,1,0.670144608397376,2.0,2.7741087962962965,7.0,0,10.0,0.03944444444444444,3.0,271.0,852.0,0.0291282929963589,0.0913471835510816,False
0,8,1,1,0.0,1.0,2.3074537037037035,12.0,0,6.0,96.51971064814815,3.0,13.0,1040.0,0.0014990898383124,0.1114680372630902,False
53,10,2,1,0.6122578507334836,1.0,2.3051388888888886,5.0,0,18.0,8.99617361111111,4.0,200.0,1130.0,0.0215203426124197,0.1210920770877944,False
0,19,1,1,0.0,2.0,2.7123726851851853,7.0,0,2.0,204.29962962962964,3.0,272.0,855.0,0.0292259929343753,0.0916390108125468,False
33,0,1,1,0.0,1.0,3.332256944444444,7.0,0,2.0,204.302650462963,4.0,2.0,62.0,0.0069767441860465,0.1465116279069767,False
0,13,1,1,0.3912435636292556,1.0,2.7034374999999997,6.0,0,6.0,96.5329976851852,3.0,15.0,856.0,0.0017126953543138,0.0917362449154356,False
12,2,2,2,0.903213977385558,4.0,5.283518518518519,5.0,0,5.0,186.4253587962963,4.0,87.0,222.0,0.0078973346495557,0.0200125639414879,False
0,7,1,1,0.0,1.0,1.1594907407407409,8.0,0,6.0,0.00024305555555555558,3.0,10.0,361.0,0.0026921194322075,0.088595203132648,False
2,13,1,1,0.0,1.0,2.6873958333333334,11.0,0,4.0,139.6836111111111,4.0,16.0,982.0,0.0018193493150684,0.1052011986301369,False
5,1,2,1,0.9182958340544896,2.0,2.689398148148148,9.0,0,29.0,0.1171875,4.0,275.0,950.0,0.0295345104333868,0.1017656500802568,False
1,1,1,1,0.0,1.0,2.684849537037037,9.0,0,5.0,97.12331018518519,3.0,18.0,891.0,0.0020329552749839,0.0954419002781938,False
